battery_capacity_mah_,price,Url,battery_indicator_LED,battery_indicator_Digital Display,battery_indicator_Other,min_quantity,max_quantity
400.0,8.2,https://www.alibaba.com/product-detail/TWS-Wireless-Noise-Cancelling-Earbuds-Real_1601712432243.html?priceId=7fbe94727603496f935f2d28b85b7a5e,0,1,0,,
200.0,1.53,https://www.alibaba.com/product-detail/Sound-Quality-Earphones-Headphones-New-Wireless_1601711814413.html?priceId=7fbe94727603496f935f2d28b85b7a5e,1,0,0,,
200.0,7.91,https://www.alibaba.com/product-detail/TWS-Wireless-In-ear-Earbuds-with_1601711769586.html?priceId=7fbe94727603496f935f2d28b85b7a5e,1,0,0,,
200.0,4.84,https://www.alibaba.com/product-detail/TWS-In-Ear-Earbuds-Wireless-for_1601711690409.html?priceId=7fbe94727603496f935f2d28b85b7a5e,1,0,0,,
200.0,6.55,https://www.alibaba.com/product-detail/TWS-Mini-Wireless-Earbuds-Classic-Design_1601711647146.html?priceId=7fbe94727603496f935f2d28b85b7a5e,1,0,0,,
200.0,6.55,https://www.alibaba.com/product-detail/TWS-Earphone-High-Quality-Touch-Control_1601711595413.html?priceId=7fbe94727603496f935f2d28b85b7a5e,1,0,0,,
200.0,2.5,https://www.alibaba.com/product-detail/TWS-Wireless-Earbuds-In-Ear-ANC_1601711385461.html?priceId=7fbe94727603496f935f2d28b85b7a5e,0,1,0,,
200.0,2.7,https://www.alibaba.com/product-detail/New-JL-Chipset-Max70-Mini-TWS_1601711264518.html?priceId=7fbe94727603496f935f2d28b85b7a5e,1,0,0,,
200.0,2.7,https://www.alibaba.com/product-detail/Hot-Sale-Max-70-TWS-Earphones_1601711262253.html?priceId=7fbe94727603496f935f2d28b85b7a5e,1,0,0,,
200.0,3.35,https://www.alibaba.com/product-detail/TWS-Bluetooth-Earbuds-with-LED-Battery_1601711230559.html?priceId=7fbe94727603496f935f2d28b85b7a5e,1,0,0,,
200.0,2.7,https://www.alibaba.com/product-detail/Max-70-TWS-Earphones-HI-FI_1601711159893.html?priceId=7fbe94727603496f935f2d28b85b7a5e,1,0,0,,
200.0,1.6,https://www.alibaba.com/product-detail/M90-Pro-TWS-Wireless-Earbuds-True_1601342346190.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
500.0,7.0,https://www.alibaba.com/product-detail/Bestselling-2025-TWS-Wireless-Stereo-Earbuds_1601597817829.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,16.8,https://www.alibaba.com/product-detail/TWS-Earbuds-with-LED-Display-True_1601724160011.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,9.5,https://www.alibaba.com/product-detail/2025-LX10-Hi-Fi-TWS-Wireless_1601417436842.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
200.0,70.0,https://www.alibaba.com/product-detail/New-Trend-Wireless-TWS-Earbuds-AI_1601577902192.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
530.0,4.99,https://www.alibaba.com/product-detail/Earphone-Tws-Mini-In-ear-Headphone_1601243178684.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,5.7,https://www.alibaba.com/product-detail/TWS-True-Wireless-Earbuds-Non-Noise_1601722560130.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,7.1,https://www.alibaba.com/product-detail/2025-Popular-New-Product-Best-Sell_1601451188447.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
500.0,2.49,https://www.alibaba.com/product-detail/Original-TWS-M90-Wireless-Gaming-Earbuds_1601619769544.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
400.0,9.61,https://www.alibaba.com/product-detail/Lenovo-LP5-TWS-In-Ear-Wireless_1601454430084.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,14.49,https://www.alibaba.com/product-detail/Wireless-Earphones-Long-Battery-Life-TWS_1601719876940.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
300.0,7.8,https://www.alibaba.com/product-detail/JOKO-2025-Hifi-TWS-Earphones-Headphones_1601219002469.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
200.0,13.8,https://www.alibaba.com/product-detail/True-Wireless-TWS-Ear-Pods-in_1601719855991.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,4.8,https://www.alibaba.com/product-detail/Type-C-Charging-IPX4-Waterproof-RGB_1601654478014.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
200.0,2.39,https://www.alibaba.com/product-detail/2025-TWS-F9-Wireless-In-Ear_1601516677145.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,6.49,https://www.alibaba.com/product-detail/Mi-Audifonos-Redmi-Buds-3-Lite_1601651958920.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,1.39,https://www.alibaba.com/product-detail/2025-New-Popular-Pro-5s-6s_1601557106445.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
200.0,4.45,https://www.alibaba.com/product-detail/Hot-New-TWS-Wireless-Earphones-In_1601649298211.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
30.0,1.25,https://www.alibaba.com/product-detail/Air-31-TWS-Wireless-Earbuds-LED_1601619790573.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
200.0,5.38,https://www.alibaba.com/product-detail/2025-New-Trends-X10-In-Ear_1601369900241.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
35.0,5.08,https://www.alibaba.com/product-detail/Awei-T26-Pro-Newest-TWS-Low_1600889599603.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,3.2,https://www.alibaba.com/product-detail/Factory-Made-B21-Tws-Earbuds-Headset_1600645105525.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,1.38,https://www.alibaba.com/product-detail/Air31-TWS-Wireless-In-Ear-Earbuds_1600460979045.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,1.6,https://www.alibaba.com/product-detail/Wholesale-X55-Sleep-Headset-TWS-Headphones_1601670179238.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
500.0,12.08,https://www.alibaba.com/product-detail/Unique-Design-Multi-Charging-TWS-Earphone_1601411875754.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,4.79,https://www.alibaba.com/product-detail/tws-earphone-smart-ear-buds-in_1601719062028.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,3.99,https://www.alibaba.com/product-detail/Noise-Cancelling-TWS-In-Ear-Earbuds_1601000126015.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,4.5,https://www.alibaba.com/product-detail/SP9X-True-Wireless-Earphones-TWS-in_1601272401719.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
320.0,6.65,https://www.alibaba.com/product-detail/ANC-Active-Noise-Cancellation-Wireless-Earphones_1601215740646.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
500.0,18.8,https://www.alibaba.com/product-detail/Wholesale-JL-Chipset-IPX-4-Waterproof_1601718446801.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,11.9,https://www.alibaba.com/product-detail/LOBKIN-Ultra-Small-Painless-Mini-Design_1601698824205.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,4.4,https://www.alibaba.com/product-detail/Manufacturer-Offer-Hi-Res-Audio-TWS_10000023754565.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,4.33,https://www.alibaba.com/product-detail/In-ear-TWS-Earbuds-Lightweight-Sweatproof_1601720348254.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
200.0,1.56,https://www.alibaba.com/product-detail/Factory-Wholesale-Wireless-TWS-In-Ear_1601573522228.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
40.0,7.3,https://www.alibaba.com/product-detail/AI-Translation-TWS-Earbuds-Real-Time_1601683375397.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
200.0,2.87,https://www.alibaba.com/product-detail/Hot-Sale-Low-Price-J67-Retro_1601617397409.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
500.0,3.49,https://www.alibaba.com/product-detail/A520-TWS-Earbuds-Wireless-Stereo-HiFi_1601597751959.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
300.0,1.5,https://www.alibaba.com/product-detail/2025-Air39-TWS-Earbuds-LED-Display_1601397197234.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
300.0,6.49,https://www.alibaba.com/product-detail/Open-Ear-Clip-Wireless-V5-3_1601576855796.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,1,0,0,,
200.0,5.35,https://www.alibaba.com/product-detail/Wireless-in-Ear-Earbuds-Stereo-Wireless_1601663739638.html?priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
200.0,0.71,https://www.alibaba.com/product-detail/2026-Dropshipping-Products-BT-4-0_1601384348241.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=028039c6ce2c4b2dabf757910df8a6c4,0,1,0,,
200.0,13.0,https://www.alibaba.com/product-detail/US-Warehouse-P3-Digital-Display-Stereo_1601702551924.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
500.0,8.5,https://www.alibaba.com/product-detail/TWS-Earbuds-for-5-4-Hi_1601702455059.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
3000.0,18.0,https://www.alibaba.com/product-detail/2026-USA-EU-Ware-House-Earphones_1601702306714.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,2.84,https://www.alibaba.com/product-detail/High-Quality-High-Bass-TWS-Earbuds_1601701766001.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,7.85,https://www.alibaba.com/product-detail/Stereo-Sound-TWS-Earbuds-Digital-Display_1601701535165.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,5.45,https://www.alibaba.com/product-detail/TWS-Earbuds-Mini-Gaming-Wireless-for_1601701488440.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,5.35,https://www.alibaba.com/product-detail/In-Ear-TWS-Headphones-Deep-Bass_1601701486443.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
300.0,3.6,https://www.alibaba.com/product-detail/TWS-In-Ear-Wireless-Earbuds-300mAh_1601701070362.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,8.09,https://www.alibaba.com/product-detail/TWS-Earbuds-In-Ear-Travel-Earphones_1601701029609.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
300.0,3.6,https://www.alibaba.com/product-detail/New-Arrival-TWS-In-Ear-Wireless_1601701001509.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,4.9,https://www.alibaba.com/product-detail/New-TWS-In-Ear-Wireless-Headphones_1601700672565.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,3.29,https://www.alibaba.com/product-detail/New-TWS-BT-5-3-Earbuds_1601700665583.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,4.84,https://www.alibaba.com/product-detail/TWS-In-Ear-Wireless-Earbuds-for_1601700578325.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,3.55,https://www.alibaba.com/product-detail/Super-Bass-Stereo-Wireless-for-TWS_1601700520119.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,4.4,https://www.alibaba.com/product-detail/TWS-Wireless-Earphones-BT5-4-True_1601700514163.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,3.99,https://www.alibaba.com/product-detail/Wholesale-TWS-Earphones-Mini-In-Ear_1601700475369.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,3.89,https://www.alibaba.com/product-detail/In-Ear-TWS-Earbuds-Wireless-Headphones_1601700456451.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,4.89,https://www.alibaba.com/product-detail/Stereo-Sound-TWS-Earbuds-HiFi-Wireless_1601700433581.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,6.0,https://www.alibaba.com/product-detail/OEM-ODM-TWS-Wireless-Earbuds-Bluetooth_1601700426573.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,3.29,https://www.alibaba.com/product-detail/TWS-Earbuds-HiFi-Stereo-Wireless-In_1601700416658.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,5.1,https://www.alibaba.com/product-detail/Factory-Price-TWS-Wireless-Earbuds-In_1601700401776.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,2.2,https://www.alibaba.com/product-detail/High-Quality-Tws-Bt-Earbuds-Waterproof_1601700104693.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,2.2,https://www.alibaba.com/product-detail/New-Wireless-TWS-Earbuds-Earphone-Headphone_1601700094800.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,3.95,https://www.alibaba.com/product-detail/MAX50-ANC-TWS-Earbuds-High-Quality_1601700065307.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,7.3,https://www.alibaba.com/product-detail/GM07-Low-Latency-Gaming-TWS-Earbuds_1601699600156.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,2.25,https://www.alibaba.com/product-detail/Wande-WD8-BT-In-Ear-Wireless_1601699452282.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,4.1,https://www.alibaba.com/product-detail/HiFi-Stereo-TWS-In-Ear-Wireless_1601699073005.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,7.3,https://www.alibaba.com/product-detail/GM07-ANC-ENC-Earbuds-Wireless-Earphone_1601698096164.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,2.645,https://www.alibaba.com/product-detail/Electroplated-TWS-Earbuds-Touch-Control-Noise_1601697535509.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,4.2,https://www.alibaba.com/product-detail/Stereo-TWS-Wireless-Earphones-LCD-Display_1601696721862.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,4.2,https://www.alibaba.com/product-detail/K8-Wholesale-True-Wireless-TWS-Gaming_1601696597866.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,6.3,https://www.alibaba.com/product-detail/TWS-Earbuds-Wireless-for-V5-4_1601696501669.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
35.0,5.9,https://www.alibaba.com/product-detail/V5-4-Touch-Screen-JL-Chipset_1601696303012.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,7.91,https://www.alibaba.com/product-detail/TWS-Earbuds-Long-Battery-Life-Wireless_1601695051007.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
300.0,1.8,https://www.alibaba.com/product-detail/E7S-TWS-In-Ear-Wireless-Earbuds_1601694852655.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
150.0,1.98,https://www.alibaba.com/product-detail/Wireless-Earbuds-TWS-5-3-Headphones_1601694848140.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,14.35,https://www.alibaba.com/product-detail/Mini-Dual-Microphone-TWS-Headset-Smart_1601694274014.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,70.0,https://www.alibaba.com/product-detail/High-Quality-MAX-Tws-Earphones-Edphones_1601694270824.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,1,0,0,,
200.0,3.75,https://www.alibaba.com/product-detail/LED-Battery-Mini-Wireless-Earbuds-Open_1601694258209.html?priceId=bc90035c809d445d8cc77531bd3f9b7b,0,1,0,,
200.0,6.79,https://www.alibaba.com/product-detail/TWS-In-Ear-Headphones-Wireless-Stereo_1601691548166.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,12.0,https://www.alibaba.com/product-detail/New-Arrival-Invisible-Sleep-Noise-Cancelling_1601691328672.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,4.19,https://www.alibaba.com/product-detail/Tws-True-Wireless-Transparent-Crystal-Noise_1601691254057.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
400.0,1.22,https://www.alibaba.com/product-detail/TWS-Wireless-Earbuds-Bluetooth-Headphones-Fast_1601690711235.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,0.79,https://www.alibaba.com/product-detail/Headphones-TWS-Wireless-Earbuds-Earphone-Earphone_1601690212502.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
400.0,90.0,https://www.alibaba.com/product-detail/TWS-In-Ear-Gaming-Earbuds-for_1601690190029.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,0.79,https://www.alibaba.com/product-detail/Bluetooth-Sports-Gaming-Headset-Mini-Headphones_1601690063442.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,3.89,https://www.alibaba.com/product-detail/New-True-Wireless-Earbuds-TWS-Games_1601690032777.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
180.0,3.99,https://www.alibaba.com/product-detail/LED-Digital-Display-TWS-Warship-K8_1601689993681.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,5.99,https://www.alibaba.com/product-detail/Quality-TWS-Earbuds-Noise-Cancelling-Microphone_1601689885102.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
180.0,3.99,https://www.alibaba.com/product-detail/New-Launch-Cheap-TWS-Earbuds-BT5_1601689134024.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
300.0,8.8,https://www.alibaba.com/product-detail/TWS-Earbuds-Wireless-Blue-Tooth-6_1601688666032.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,4.83,https://www.alibaba.com/product-detail/OEM-Logo-2-Styles-2-Pairs_1601688629344.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,4.83,https://www.alibaba.com/product-detail/2026-Best-Selling-2-Pairs-Dual_1601688615468.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,2.83,https://www.alibaba.com/product-detail/Fashion-TWS-Earbuds-Lightweight-Ergonomic-Design_1601688517989.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,1.2,https://www.alibaba.com/product-detail/New-TWS-Wireless-Sports-E-games_1601687906048.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,2.6,https://www.alibaba.com/product-detail/Sport-Wireless-In-Ear-Headphones-NON_1601687881089.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,2.6,https://www.alibaba.com/product-detail/Pro-60-TWS-Bluetooths-Headphones-Wireless_1601687783531.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,2.6,https://www.alibaba.com/product-detail/Pro60-Earphones-True-Wireless-Headset-Bluetooths_1601687744800.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,2.6,https://www.alibaba.com/product-detail/Pro60-Earphones-True-Wireless-Headset-Auriculares_1601687726843.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
300.0,12.8,https://www.alibaba.com/product-detail/New-TWS-Earbuds-Wireless-In-Ear_1601687637566.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
500.0,2.8,https://www.alibaba.com/product-detail/YD03-Mirror-TWS-Bt-Earphones-With_1601687616884.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,3.7,https://www.alibaba.com/product-detail/TWS-Earbuds-with-LED-Power-Digital_1601687609929.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
40.0,7.8,https://www.alibaba.com/product-detail/Fast-Delivery-ANC-TWS-True-Wireless_1601687408026.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
500.0,15.95,https://www.alibaba.com/product-detail/Hot-Sell-New-Tws-Wireless-Earphone_1601687186510.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,15.95,https://www.alibaba.com/product-detail/Hot-Sell-New-TWS-Wireless-Earphone_1601687182539.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,3.95,https://www.alibaba.com/product-detail/Wholesale-Hot-Selling-Stereo-Earbuds-In_1601686846064.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,3.95,https://www.alibaba.com/product-detail/Mate-90-Plus-TWS-Wireless-Earbuds_1601686821349.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
300.0,7.8,https://www.alibaba.com/product-detail/Ecouteur-Blue-Tooth-Wireless-Fone-De_1601686431891.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,14.49,https://www.alibaba.com/product-detail/2025-US-and-EU-Warehouse-True_1601686243143.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,14.49,https://www.alibaba.com/product-detail/Wireless-Earphones-Long-Battery-Life-TWS_1601686207271.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
300.0,7.8,https://www.alibaba.com/product-detail/2026-New-Smart-Touch-Screen-Control_1601685748168.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,7.8,https://www.alibaba.com/product-detail/2026-New-UI-Real-Time-AI_1601685571259.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,1.32,https://www.alibaba.com/product-detail/New-TWS-Wireless-Sports-E-games_1601685014515.html?selectedCarrierCode=SEMI_MANAGED_PREMIUM%40%40PREMIUM&priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
300.0,8.8,https://www.alibaba.com/product-detail/Hot-Sale-TWS-Earbuds-Wireless-Blue_1601684896585.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
180.0,3.88,https://www.alibaba.com/product-detail/2026-OEM-TWS-Earbuds-BT-6_1601684843769.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
180.0,2.43,https://www.alibaba.com/product-detail/Factory-TWS-Wireless-for-6-0_1601684575170.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
300.0,5.36,https://www.alibaba.com/product-detail/YX07-TWS-Gaming-Earbuds-LED-Display_1601684411531.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,0,1,0,,
200.0,3.37,https://www.alibaba.com/product-detail/Wholesale-Air5-Wireless-In-ear-TWS_1601684100655.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
440.0,52.0,https://www.alibaba.com/product-detail/Original-OP-PO-Enco-Air-4_1601683749440.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,2.0,https://www.alibaba.com/product-detail/Factory-Custom-OEM-ODM-PRO5S-TWS_1601683372999.html?priceId=3fc8a2c399224dfe9d121c58e7c70f47,1,0,0,,
200.0,6.45,https://www.alibaba.com/product-detail/Top-Selling-Online-Ready-to-Ship_1601687226111.html?selectedCarrierCode=SEMI_MANAGED_STANDARD%40%40STANDARD&priceId=53b629529d1a456886fc1ac9178a9591,1,0,0,,
