product_id,battery_capacity_mah_,headphone_form_factor,waterproof_standard,brand_name,volume_control,battery_indicator,charging_interface_type,chipset,codecs,game_atmosphere_light,material,private_mold,product_name,sound_quality,charging_time,control_method,wireless_delay_time,battery_charging_time
1601715059809,200-500mah,,IPX-5,Other,,LED,"Wireless Charging, Type-C",Other,,,"ABS, PC",,,High Fidelity (Hi-Fi),,,,1-3 hours
1601715053522,200-500mah,In ear,IPX-5,OEM,Yes,Digital Display,Type-C,,AAC,No Light,"Metal, Plastic",No,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601714961263,<200mah,,IPX-2,OEM,,Digital Display,Type-C,,,No Light,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,less than 30ms,1-3 hours
1601714875277,200-500mah,,IPX-5,OEM,,Digital Display,Type-C,JL,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601714406317,200-500mah,,IPX-5,OEM,,Digital Display,Type-C,JL,AAC,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601714388298,200-500mah,In ear,IPX-6,,Yes,Digital Display,Type-C,JL,,,Plastic,Yes,,,1.5h,,less than 30ms,
1601713691440,"400mAh,+40mAh*2",In ear,IPX-7,BUDS 135,Yes,LED,Type-C,JZ,,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,30 Ms,3-5 hours
1601713449754,200mAh,In ear,IPX-6,QLDZ,Yes,Digital Display,Type-C,JL,,No Light,Plastic,Yes,Mate50 Wireless Earbuds,Studio Level,,,less than 30 ms,1-3 hours
1601713243889,200-500mah,In ear,IPX-2,no,Yes,LED,Type-C,Airoha,None,No Light,Plastic,No,TWS Wireless Earbuds,High Fidelity (Hi-Fi),,Touch Control,less than 30 ms,3-5 hours
1601713129965,200,,IPX-5,,,Digital Display,Type-C,JL,,,ABS,Yes,,Stereo,,Touch Control,,1-3 hours
1601712432243,400mah,In ear,IPX-4,,Yes,Digital Display,Type-C,,,,Plastic,Yes,,High Fidelity (Hi-Fi),,,,1-3 hours
1601712184868,500-1000mah,,IPX-6,,,,Type-C,JL,AAC,,Plastic,,,High Fidelity (Hi-Fi),,Button Control,51-60 ms,1-3 hours
1601711814413,200-500mah,In ear,IPX-4,ZX,Yes,LED,Type-C,JL,,,ABS+Silicone,Yes,TWS Earbuds,,,Touch,31-40 ms,1-3 hours
1601711769586,200-500mah,In ear,IPX-4,,Yes,LED,Type-C,Bluetrum,,RGB,ABS,Yes,,"Stereo, Surround Sound",,Button Control,less than 30 ms,1-3 hours
1601711690409,200-500mah,,IPX-4,,,LED,Type-C,Others,AAC,No Light,Plastic,Yes,,Stereo,,Touch Control,31-40 ms,1-3 hours
1601711647146,200-500mah,In ear,IPX-4,,Yes,LED,Type-C,Bluetrum,AAC,No Light,ABS,Yes,,,,Touch Control,31-40 ms,1-3 hours
1601711595413,200-500mah,In ear,IPX-4,,Yes,LED,Type-C,Bluetrum,AAC,No Light,ABS,Yes,,,,Touch Control,31-40 ms,1-3 hours
1601711385461,200-500mah,In ear,IPX-4,,,Digital Display,Type-C,,,,Plastic,Yes,X87,High Fidelity (Hi-Fi),,,,1-3 hours
1601711264518,200-500mah,,IPX-4,,,LED,Type-C,JL,Sbc,,Plastic,Yes,Wireless Headphone,"Bass Boost, High Fidelity (Hi-Fi), Stereo",,Touch Control,31-40 ms,1-3 hours
1601711262253,200-500mah,,IPX-4,,,LED,Type-C,JL,Sbc,,Plastic,Yes,,"Bass Boost, High Fidelity (Hi-Fi), Stereo",,Touch Control,31-40 ms,1-3 hours
1601711230559,200-500mah,In ear,IPX-6,,Yes,LED,Type-C,Bluetrum,None,No Light,Plastic,Yes,True wireless earphones,"High Fidelity (Hi-Fi), Stereo",about 2 hours,Touch Control,31-40 ms,1-3 hours
1601711159893,200-500mah,,IPX-4,,,LED,Type-C,JL,AAC,,Plastic,Yes,,"Bass Boost, High Fidelity (Hi-Fi), Stereo",,Touch Control,31-40 ms,1-3 hours
1601342346190,200mAh,In ear,IPX-4,none,,Digital Display,,JL,,,,,Earphone,,,,41-50 ms,
1601597817829,500-1000mah,In ear,IPX-5,HEATZ,Yes,LED,Type-C,Jl,LHDC,Single Color,Abs,Yes,TWS Earbuds,5.3,1 Hour,Touch control,30 Ms,1-3 hours
1601724160011,200-500mah,,IPX-5,,,LED,Type-C,,,Single Color,Plastic,No,,Stereo,,Button Control,,1-3 hours
1601417436842,200-500mah,In ear,IPX-4,OEM,Yes,Digital Display,Type-C,JL,,,ABS,Yes,,,<1H,"Touch Control, Voice Control",less than 30 ms,1-3 hours
1601577902192,200-500mah,In ear,IPX-5,OEM/ODM,Yes,LED,Type-C,,,,ABS,Yes,,,,"Button Control, App Control",,1-3 hours
1601243178684,530mAh,,IPX-5,Moresport,,LED,,JL,,,ABS,Yes,,,,,30 Ms,
1601722560130,200-500mah,,IPX-4,,,LED,Type-C,,AAC,RGB,Plastic,Yes,,"High Fidelity (Hi-Fi), Stereo",,,41-50 ms,1-3 hours
1601451188447,200-500mah,In ear,IPX-4,VJBY,Yes,LED,Type-C,JL,"AAC, Sbc",No Light,Plastic,Yes,TWS Earbuds,Stereo,,Touch Control,41-50 ms,1-3 hours
1601619769544,500-1000mah,In ear,IPX-5,XMSJ,Yes,Digital Display,Type-c.,Others,AAC,Single Color,Abs,No,,Stereo,,Touch Control,30 Ms,1-3 hours
1601454430084,400,In ear,IPX-5,lenovo,Yes,LED,Type-C,JL,"AAC, Sbc",No Light,Plastic,Yes,,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo",1.5H,Touch Control,41-50 ms,1-3 hours
1601719876940,200-500mah,In ear,IPX-6,,Yes,LED,Micro USB,JL,,,Plastic,No,,,,,30 Ms,1-3 hours
1601219002469,300mah,In ear,Ipx3,JOKO,No,Digital Display,Type-C,JL,APT-X,No Light,ABS,Yes,GT-01,High Fidelity (Hi-Fi),1 Hour,"App Control, Touch Control",41-50 ms,1-3 hours
1601719855991,200-500mah,In ear,IPX-2,oem,Yes,LED,Type-C,BES,AAC,RGB,Plastic,No,,High Fidelity (Hi-Fi),,Touch Control,31-40 ms,1-3 hours
1601654478014,200-500mah,In ear,IPX-4,OEM,Yes,Digital Display,Type-C,,AAC,RGB,Plastic,Yes,Wireless Gaming Headphone,"Stereo, High Fidelity (Hi-Fi)",,Touch Control,,1-3 hours
1601516677145,200-500mah,,IPX-4,,,LED,,JL,None,no light,,No,Wireless Earbuds,,,,30 Ms,
1601651958920,200-500mah,In ear,IPX-4,xiaomi,Yes,LED,Type-C,Other,AAC,No Light,Plastic,Yes,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Surround Sound",,Touch Control,51-60 ms,1-3 hours
1601557106445,200-500mah,In ear,IPX-4,Jue hong,Yes,Digital Display,Type-C,JL,sbc,single color,ABS,Yes,Pro5s Earbuds,Perfect sound,One hour,Yes,31-40 ms,1-3 hours
1601649298211,200-500mah,In ear,IPX-4,GENAI,Yes,LED,Type-C,JL,"AAC, Sbc",,ABS+PC,Yes,,"Stereo, Surround Sound",,Touch Control,,1-3 hours
1601619790573,30mah,In ear,IPX-4,,Yes,Digital Display,Type-C,JL,,,ABS,Yes,,,,Touch Control,31-40 ms,1-3 hours
1601369900241,200-500mah,In ear,IPX-5,,Yes,LED,,JL,,,ABS,Yes,,,,,,1-3 hours
1600889599603,35mAh*2,In ear,IPX-6,Awei,Yes,LED,Type-C,JL,,Single Color,ABS+PC,Yes,,Stereo,,Touch Control,less than 30 ms,1-3 hours
1600645105525,200-500mah,,IPX-4,Casun,Yes,LED,Type-C,JL,,,,,TWS Wireless Bluetooth Earbuds,,,No,,
1600554321340,1000-2000mah,In ear,IPX-4,quanyunzs,Yes,,,,AAC,,,,,,,,,
1600460979045,200-500mah,In ear,IPX-7,Bluebay,Yes,LED,,,APT-X,RGB,ABS Plastic,Yes,,,1.5 Hours,,41-50 ms,1-3 hours
1601670179238,200-500mah,,IPX-4,aiweiyi,,Digital Display,Type-C,Other,None,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,Button Control,30 Ms,1-3 hours
1601411875754,500-1000mah,,No,Sawolol,,LED,Wireless Charging,Other,,,ABS Plastic,Yes,,,,,31-40 ms,1-3 hours
1601719062028,200-500mah,,IPX-4,,Yes,LED,,,,Multicolor,,,,,,,41-50 ms,
1601000126015,200-500mah,In ear,IPX-4,BAIEND,No,LED,Type-C,JL,LHDC,,ABS Plastic,Yes,TWS Earbuds,High Fidelity (Hi-Fi),1-2 Hours,Button Control,30 Ms,1-3 hours
1601272401719,200-500mah,,IPX-4,,,Digital Display,,,,,,,,,,,51-60 ms,
1601215740646,320mAh+40mAh+40mAh,In ear,IPX-4,LINX & OEMD & ODM,Yes,Digital Display,,JR,,,ABS+PVC,Yes,Digital display Active Noise Cancellation Earbuds headphone LX-10,,,,51-60 ms,
1601264626266,300,,IPX-4,,,,,,,,plastic,Yes,,,1 Hour,,,
1601718446801,500-1000mah,In ear,IPX-4,OEM,Yes,LED,Type-C,JL,LHDC,Single Color,Plastic,No,,High Fidelity Hi-Fi,,Touch Control,31-40 ms,3-5 hours
1601718462572,400mAh,,IPX-4,OEM/ODM,,,Type-C,Other,,,Plastic,No,,,,Touch Control,31-40 ms,1-3 hours
1601698824205,200-500mah,In ear,IPX-6,LOBKIN,Yes,LED,,,,,ABS,,,,1.5 hours,Touch Control,,1-3 hours
10000023754565,200-500mah,,IPX-4,,,LED,,JL,,,Plastic,Yes,,,,,,1-3 hours
1601720348254,200-500mah,,IPX-3,SUN-RISE,,Digital Display,Type-C,,,,Plastic,,,"Studio Level, High Fidelity (Hi-Fi)",,Touch Control,,1-3 hours
1601573522228,200-500mah,,IPX-4,None,,LED,Type-C,Bluetrum,None,No Light,Plastic,Yes,,Stereo,,Touch Control,31-40 ms,1-3 hours
1601683375397,40mah for earbuds,In ear,IPX-5,Xintu,Yes,Digital Display,Type-C,Bluetrum,AAC,,Plastic,Yes,,,1 Hour,Touch Control,,1-3 hours
1601617397409,200-500mah,,IPX-4,Wedtserha,,LED,Type-C,JL,AAC,No Light,,Yes,,High Fidelity (Hi-Fi),,Touch Control,less than 30ms,1-3 hours
1601597751959,500mah,In ear,IPX-4,Yotosan,Yes,Digital Display,Type-C,Bluetrum,LHDC,Single Color,Plastic,Yes,,"High Fidelity (Hi-Fi), Bass Boost, Surround Sound, Stereo, Studio Level",,Button Control,,1-3 hours
1601397197234,300mAh,In ear,IPX-8,,Yes,LED,Type-C,JL,,,Plastic,No,TWS Earbuds,,,Touch Control,31-40 ms,1-3 hours
1601576855796,300MHA,In ear,IPX-4,EONLINE,No,LED,Type-C,BK,,Single Color,ABS,No,,,,,less than 30 ms,
1601663739638,200mah,,IPX-4,Shareez,,Digital Display,Type-C,Bluetrum 5676C,None,No Light,Plastic,No,Buds 8pro Wireless TWS earbuds,Stereo,,Touch Control,above 60 ms,1-3 hours
1601384348241,200-500mah,,IPX-5,oem,,Digital Display,,JL,,Single Color,Plastic,No,s530  BT Earphone with charge box,Stereo,1-2 Hours,Button Control,31-40 ms,
1601702551924,200-500mah,In ear,IPX-5,OEM,Yes,LED,Type-C,Airoha,APT-X,No Light,"Metal, Plastic",Yes,,High Fidelity (Hi-Fi),,"Touch Control, Button Control",30 Ms,1-3 hours
1601702455059,500-1000mah,In ear,IPX-5,,Yes,Digital Display,Type-C,Bluetrum,Apt-X HD,Single Color,Plastic,No,,High Fidelity (Hi-Fi),,"Button Control, Touch Control",less than 30 ms,1-3 hours
1601702306714,3000-5000mah,In ear,IPX-5,AIROHA,Yes,Digital Display,"Type-C, Wireless Charging",Airoha,APT-X,Single Color,"Metal, Plastic",No,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,less than 30 ms,3-5 hours
1601701766001,200-500mah,In ear,IPX-5,OEM,Yes,LED,Type-C,,"AAC, APT-X, Apt-X HD, LC3, LDAC, LHDC",No Light,"Metal, Plastic",No,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,31-40 ms,1-3 hours
1601701535165,200-500mah,"In ear, In ear",IPX-7,KINGSTAR,,Digital Display,Type-C,,None,Single Color,abs,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,Button Control,31-40 ms,
1601701488440,200-500mah,"In ear, In ear",IPX-7,KINGSTAR,,Digital Display,Type-C,,None,Single Color,abs,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,Button Control,31-40 ms,
1601701486443,200-500mah,"In ear, In ear",IPX-7,KINGSTAR,,Digital Display,Type-C,,None,Single Color,abs,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,Button Control,31-40 ms,
1601701070362,300mah,,IPX-3,Shareez,,Digital Display,Type-C,AB5756C,APT-X,No Light,ABS,Yes,C12pro Wireless Earbuds,"Stereo, Bass Boost",,Touch Control,above 60 ms,1-3 hours
1601701029609,200-500mah,In ear,IPX-4,,No,Digital Display,Type-C,Bluetrum,AAC,No Light,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,30 Ms,1-3 hours
1601701001509,300mah,,IPX-3,Shareez,,Digital Display,Type-C,AB5756C,APT-X,No Light,ABS,Yes,C12pro Wireless Earbuds,"Stereo, Bass Boost",,Touch Control,above 60 ms,1-3 hours
1601700672565,200-500mah,,IPX-5,KINGSTAR,,LED,,JL,AAC,No Light,ABS+PC,No,,,,,,
1601700669533,200-500mah,,IPX-3,,,,,,,,,,,,,,,
1601700665583,200-500mah,,IPX-4,Yissi / Customied Logo,,Digital Display,,JL,AAC,,,,Pro70 Tws Gaming In-ear Earphones,,About 1-2 hours,Touch control,41-50 ms,
1601700578325,200-500mah,,IPX-4,,,LED,Type-C,Others,AAC,No Light,Plastic,Yes,,Stereo,,Touch Control,31-40 ms,1-3 hours
1601700520119,200-500mah,"In ear, In ear",IPX-7,KINGSTAR,,Digital Display,Type-C,,None,Single Color,abs,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,Button Control,31-40 ms,
1601700514163,200mAh,In ear,IPX-4,,No,LED,Type-C,Bluetrum,,No Light,ABS,Yes,,"High Fidelity (Hi-Fi), Stereo",,Touch Control,30 Ms,1-3 hours
1601700475369,200-500mah,In ear,IPX-5,KINGSTAR,Yes,LED,Type-C,JL,,No Light,Plastic,,TWS Earbuds,Stereo,2-3 Hours,Touch Control,less than 30 ms,1-3 hours
1601700456451,200-500mah,In ear,IPX-5,KINGSTAR,Yes,LED,Type-C,JL,,No Light,Plastic,,TWS Earbuds,Stereo,2-3 Hours,Touch Control,less than 30 ms,1-3 hours
1601700433581,200-500mah,Semi-in-ear,IPX-5,KINGSTAR,Yes,LED,Type-C,JL,,No Light,Plastic,,TWS Earbuds,Stereo,2-3 Hours,Touch Control,less than 30 ms,1-3 hours
1601700426573,200-500mah,In ear,IPX-5,KINGSTAR,Yes,LED,Type-C,JL,,No Light,Plastic,,TWS Earbuds,Stereo,2-3 Hours,Touch Control,less than 30 ms,1-3 hours
1601700416658,200-500mah,In ear,IPX-5,KINGSTAR,Yes,LED,Type-C,JL,,No Light,Plastic,,TWS Earbuds,Stereo,2-3 Hours,Touch Control,less than 30 ms,1-3 hours
1601700401776,200-500mah,In ear,IPX-5,KINGSTAR,Yes,LED,Type-C,JL,,No Light,Plastic,,TWS Earbuds,Stereo,2-3 Hours,Touch Control,less than 30 ms,1-3 hours
1601700104693,200mAh,In ear,IPX-4,,No,Digital Display,"Micro USB, Type-C",Airoha,AAC,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,App Control,less than 30 ms,1-3 hours
1601700094800,200mAh,In ear,IPX-4,,No,Digital Display,"Micro USB, Type-C",Airoha,AAC,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,App Control,less than 30 ms,1-3 hours
1601700065307,200mAh,In ear,IPX-4,Neutral,Yes,LED,Type-C,JL,AAC,,,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,Touch Control,31-40 ms,1-3 hours
1601699600156,200-500mah,In ear,IPX-5,,Yes,LED,Type-C,,AAC,RGB,Plastic,Yes,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Stereo",,Touch Control,31-40 ms,1-3 hours
1601699452282,200mAh,,IPX-5,TONG&YI,,LED,Type-C,Other,Sbc,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,30 Ms,1-3 hours
1601699073005,200-500mah,In ear,IPX-5,OEM,Yes,Digital Display,Type-C,Bluetrum,"AAC, APT-X, Apt-X HD, LC3, LDAC, LHDC",No Light,"Metal, Plastic",,,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,31-40 ms,1-3 hours
1601698096164,200-500mah,In ear,IPX-4,,Yes,LED,Type-C,,AAC,RGB,Plastic,Yes,TWS Wireless Earbuds,"Stereo, High Fidelity (Hi-Fi)",,Touch Control,31-40 ms,1-3 hours
1601697753677,200mAh,In ear,IPX-6,,,,,,,,,,TWS Earbuds,,,,,
1601697535509,200-500mah,In ear,IPX-6,,Yes,LED,Type-C,Bluetrum,None,No Light,Plastic,Yes,Blue tooth Headset,"High Fidelity (Hi-Fi), Stereo",about 2 hours,Touch Control,31-40 ms,1-3 hours
1601697380958,200-500mah,,IPX-3,kingstar,,,,JL,,,,,,,,,,
1601696721862,200-500mah,In ear,IPX-6,Customizable private brand,Yes,LED,Type-C,JL,LHDC,No Light,Plastic,No,,"High Fidelity (Hi-Fi), Surround Sound, Stereo",,"App Control, Touch Control, Button Control",31-40 ms,1-3 hours
1601696597866,200mAh,In ear,IPX-4,,Yes,LED,,,,,abs,,K8 in ear air pro earbuds,,1-2 Hours,,less than 30 ms,1-3 hours
1601696501669,200-500mah,In ear,IPX-4,YSS,Yes,LED,Type-C,,AAC,RGB,ABS,Yes,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Stereo",,Touch Control,31-40 ms,1-3 hours
1601696303012,35mAh/300mAh,,IPX-4,OEM/ODM,,Digital Display,Type-C,JL,AAC,No Light,Plastic,Yes,TWS Wireless Earbuds,High Fidelity (Hi-Fi),,Touch Control,51-60 ms,1-3 hours
1601695725643,200-500mah,In ear,IPX-0,,,,,,,,,,,,,,,
1601695051007,200-500mah,,IPX-4,OEM,,LED,Type-C,Others,AAC,No Light,Plastic,Yes,,"Stereo, High Fidelity (Hi-Fi)",,Touch Control,30 Ms,1-3 hours
1601694852655,300Mah,In ear,IPX-4,,Yes,Digital Display,Type-C,JL,,,"Metal, ABS+PC",No,E7S LED earbuds,,1-2 Hours,Touch Control,31-40 ms,1-3 hours
1601694848140,150mAh,In ear,IPX-7,,Yes,Digital Display,Type-C,JL,,,Plastic,No,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,Touch Control,41-50 ms,1-3 hours
1601694741893,250mah,In ear,IPX-4,OEM,Yes,,Type-C,JL,,,Plastic,Yes,,"Bass Boost, Surround Sound, Stereo",1~2 Hours,Touch Control,30 Ms,1-3 hours
1601694567709,200-500mah,In ear,IPX-4,,,,,,,,,,,,,,,
1601694274014,200-500mah,"In ear, In ear",IPX-7,KINGSTAR,,Digital Display,Type-C,,None,Single Color,abs,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,Button Control,31-40 ms,
1601694270824,200-500mah,In ear,IPX-3,other,,LED,Type-C,Airoha,,,"Metal, Plastic",,,,,Voice Control,,
1601694258209,200-500mah,"In ear, In ear",IPX-7,KINGSTAR,,Digital Display,Type-C,,None,Single Color,abs,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,Button Control,31-40 ms,
1601691548166,200-500mah,,IPX-3,,,LED,Type-C,,AAC,No Light,,,,"Bass Boost, Surround Sound, Stereo",,"Button Control, Touch Control",,
1601691328672,200-500mah,In ear,IPX-3,ODM/OEM,Yes,LED,Type-C,JL-7096D,,,"Plastic, Metal",Yes,Sleep TWS Wireless Earbuds,High Fidelity (Hi-Fi),,"App Control, Touch Control",,1-3 hours
1601691254057,200-500mah,,IPX-4,OEM,,LED,,JL,LDAC,Single Color,ABS,Yes,transparent earbuds,,,,,
1601690711235,400mAh,In ear,IPX-7,,Yes,Digital Display,Type-C,JL,,,Plastic,No,TWS Earbuds,"Surround Sound, Stereo, High Fidelity (Hi-Fi)",,Touch Control,41-50 ms,1-3 hours
1601690212502,200-500mah,,IPX-4,,,Digital Display,,,,No Light,,No,F9 tws wireless earphone,,about 1~2 hours,,,
1601690190029,"400mAh,+40mAh*2",In ear,IPX-7,BUDS 135,Yes,LED,Type-C,JZ,,Single Color,Plastic,Yes,,High Fidelity (Hi-Fi),,Touch Control,30 Ms,3-5 hours
1601690067306,200-500mah,,IPX-3,kingstar,,,,,,,,,,,,,,
1601690063442,200-500mah,,IPX-4,,,Digital Display,,,,No Light,,No,F9 tws wireless earphone,,about 1~2 hours,,,
1601690032777,200-500mah,"In ear, In ear",IPX-7,KINGSTAR,,Digital Display,Type-C,,None,Single Color,abs,Yes,,"High Fidelity (Hi-Fi), Stereo, Surround Sound",,Button Control,31-40 ms,
1601689993681,180,,IPX-4,customize,,LED,Type-C,Bluetrum 5756,AAC,Single Color,Plastic,Yes,K8 wireless low latency gaming earbuds,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,less than 30ms,1-3 hours
1601689885102,200-500mah,In ear,IPX-5,Qym,Yes,Digital Display,Type-C,JL,AAC,No Light,Plastic,No,,Stereo,,Touch Control,31-40 ms,1-3 hours
1601689134024,180,,IPX-4,customize,,LED,Type-C,Bluetrum 5756,AAC,Single Color,Plastic,Yes,Latest deep bass hifi New arrival earbuds,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,less than 30ms,1-3 hours
1601688666032,300MAH,Ear-hook,IPX-6,WOPOW,Yes,Digital Display,magnetic charging,Actions,,,ABS,,,Stereo,,"App Control, Touch Control",less than 30 ms,1-3 hours
1601688629344,200mah,,IPX-3,OEM-Q10,,LED,Type-C,JL,None,No Light,Plastic,Yes,Dual Pairs Bluetooth Earbuds,Surround Sound,,NO,less than 30ms,1-3 hours
1601688615468,200mah,,IPX-3,OEM-Q10,,LED,Type-C,JL,None,No Light,Plastic,Yes,Dual Pairs Bluetooth Earbuds,Surround Sound,,NO,less than 30ms,1-3 hours
1601688517989,200mAh,In ear,IPX-5,None,No,Digital Display,Type-C,JL,,,Plastic,Yes,,High Fidelity (Hi-Fi),,,30 Ms,1-3 hours
1601688236994,50mAh,,IPX-7,,,,,,,,,,,,,,,
1601687906048,200-500mah,In ear,IPX-4,,Yes,LED,Type-C,JL,"AAC, APT-X",No Light,Plastic,,,Stereo,,Touch Control,less than 30 ms,1-3 hours
1601687881089,200-500mah,,IPX-4,YSS,,LED,Micro USB,JL,AAC,RGB,Plastic,No,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,30 Ms,1-3 hours
1601687783531,200-500mah,,IPX-4,YSS,,LED,Micro USB,JL,AAC,RGB,Plastic,No,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,30 Ms,1-3 hours
1601687744800,200-500mah,,IPX-4,YSS,,LED,Micro USB,JL,AAC,RGB,Plastic,No,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,30 Ms,1-3 hours
1601687726843,200-500mah,,IPX-4,YSS,,LED,Micro USB,JL,AAC,RGB,Plastic,No,TWS Wireless Earbuds,"High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,30 Ms,1-3 hours
1601687637566,300mAh,In ear,IPX-5,OEM,Yes,LED,Type-C,Bluetrum,,Single Color,"Leather, ABS",No,,High Fidelity (Hi-Fi),,App Control,less than 30 ms,1-3 hours
1601687616884,500-1000mah,,IPX-5,,,Digital Display,Type-C,,AAC,No Light,Plastic,Yes,,Stereo,about 1 h,Touch Control,41-50 ms,1-3 hours
1601687609929,200-500mah,In ear,IPX-5,KINGSTAR,Yes,LED,Type-C,JL,,No Light,Plastic,,TWS Earbuds,Stereo,2-3 Hours,Touch Control,less than 30 ms,1-3 hours
1601687408026,40mah for earbuds,In ear,IPX-5,Xintu,Yes,Digital Display,Type-C,Bluetrum,AAC,,Plastic,Yes,,,1 Hour,"Touch Control, App Control",above 60ms,1-3 hours
1601687186510,500-1000mah,In ear,IPX-0,Customized,Yes,Digital Display,,Bluetrum,,,Plastic,No,TWS Earbuds,,,Button Control,less than 30 ms,3-5 hours
1601687182539,200-500mah,In ear,IPX-0,Customized,,Digital Display,Type-C,Bluetrum,,,Plastic,No,TWS Earbuds,,,,less than 30 ms,
1601686846064,200-500mah,In ear,IPX-6,YSS,Yes,LED,Type-C,JL,AAC,No Light,abs,Yes,TWS Wireless Earbuds,,,,30 Ms,1-3 hours
1601686821349,200-500mah,In ear,IPX-6,YSS,Yes,LED,Type-C,JL,AAC,No Light,abs,Yes,TWS Wireless Earbuds,,,,30 Ms,1-3 hours
1601686431891,300mah,In ear,IPX-6,XINTU,Yes,Digital Display,Type-C,Bluetrum,AAC,No Light,ABS,Yes,,Bass Boost,1 Hour,Touch Control,31-40 ms,1-3 hours
1601686243143,200-500mah,In ear,IPX-6,,Yes,LED,Micro USB,JL,,,Plastic,No,,,,,30 Ms,1-3 hours
1601686207271,200-500mah,In ear,IPX-6,,Yes,LED,Micro USB,JL,,,Plastic,No,,,,,30 Ms,1-3 hours
1601685748168,300mah,In ear,IPX-6,XINTU,Yes,Digital Display,Type-C,Bluetrum,AAC,No Light,ABS,Yes,,Bass Boost,1 Hour,Touch Control,31-40 ms,1-3 hours
1601685571259,200-500mah,In ear,IPX-6,XINTU,Yes,Digital Display,Type-C,Bluetrum,AAC,No Light,ABS,Yes,,Bass Boost,1 Hour,Touch Control,31-40 ms,1-3 hours
1601685096075,200-500mah,,IPX-4,kingstar,,,,,,,,,Kingstar Tws Earbuds,,,,,
1601685037293,200-500mah,,IPX-4,Kingstar,,,,,,,,,Bluetooth Earbuds,,,,,
1601685014515,200-500mah,In ear,IPX-4,,Yes,LED,Type-C,JL,"AAC, APT-X",No Light,Plastic,,,Stereo,,Touch Control,less than 30 ms,1-3 hours
1601684976863,200-500mah,,IPX-4,Kingstar,,,,,,,ABS+PC,,Bluetooth Earbuds,,,,,
1601684896585,300MAH,Ear-hook,IPX-6,WOPOW,Yes,Digital Display,magnetic charging,Actions,,,ABS,,,Stereo,,"App Control, Touch Control",less than 30 ms,1-3 hours
1601684843769,180,,IPX-4,customize,,LED,Type-C,Bluetrum 5756,AAC,No Light,Plastic,Yes,latest mini in-ear earbuds,"Bass Boost, High Fidelity (Hi-Fi), Stereo, Studio Level, Surround Sound",,Touch Control,less than 30ms,1-3 hours
1601684575170,180mAh,In ear,IPX-4,,Yes,LED,,Bluetrum,,,ABS,No,,,2H,,,1-3 hours
1601684411531,300mah,,IPX-6,Bairui,,Digital Display,Type-C,JL7003D4,,RGB,ABS,No,,High Fidelity (Hi-Fi),,App Control,31-40 ms,1-3 hours
1601684346032,300mAh,In ear,IPX-4,TSSD,Yes,,Type-C,,"AAC, Sbc",Single Color,Plastic,Yes,Rotating Face Changing Wireless Earbuds,,,Touch Control,41-50 ms,1-3 hours
1601684100655,200-500mah,,IPX-4,,,LED,Type-C,JL,,No Light,Plastic,Yes,,Stereo,,Touch Control,,1-3 hours
1601683963513,200-500mah,In ear,No,,Yes,,Type-C,JL,Sbc,,,,Wireless Headphone,,1~2 Hours,Touch Control,,1-3 hours
